Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Estimated_value_score,Avg_Current_Price,Avg_Previous_Price,Avg_Price_Change,Price_Change_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Delivery_fee_USD,Service_fee_USD,Packaging_fee_USD,Minimum_order_USD,Avg_Current_Price_USD,Avg_Previous_Price_USD,Delivery_Platform,Total_Platform_Fees_USD,Fee_Overhead_Pct,Menu_Markup_Pct,Total_Consumer_Markup_Pct
RES004643,Indian Chain 4643,Chain,Indian,67.973845,-175.546043,Osaka,Japan,1985,True,False,False,True,2,2.4,4485,Operational,1.38,0.35,0.05,83.0,82.0,2.17,12.1,0.065,True,7.1,34.298,29.439999999999998,4.858,12.904610394614963,80,40000,JPY,Asia,0.0065,0.008969999999999999,0.0022749999999999997,0.000325,0.07865,0.222937,0.19135999999999997,Demae-can,0.011569999999999999,5.189783706680781,12.904610394614963,18.094394101295745
RES004644,Chinese Chain 4644,Chain,Chinese,-67.307303,26.559822,Rio de Janeiro,Brazil,1959,True,False,True,False,1,3.6,1961,Operational,0.69,0.34,0.7,75.0,80.0,2.34,10.97,0.009,True,8.6,16.895,15.025,1.8699999999999999,13.61638676229751,55,11000,BRL,South America,0.18,0.12419999999999999,0.061200000000000004,0.126,1.9746000000000001,3.0410999999999997,2.7045,iFood,0.3114,10.239712525167695,13.61638676229751,23.856099287465206
RES004645,Mediterranean Chain 4645,Chain,Mediterranean,5.253537,-118.559226,Tokyo,Japan,2016,True,True,True,False,3,3.6,3072,Operational,4.75,4.19,1.79,76.0,72.0,1.02,23.46,0.078,True,8.4,81.7625,71.375,10.3875,13.981695090754123,85,45000,JPY,Asia,0.0065,0.030875,0.027235000000000002,0.011635,0.15249,0.53145625,0.4639375,Demae-can,0.069745,13.123350937446052,13.981695090754123,27.105046028200174
RES004646,Tokyo Pizza Place 4646,Local,Pizza,33.549694,32.742505,Tokyo,Japan,2004,False,True,False,False,3,2.6,1822,Operational,,,,,,,,,,0.0,86.0475,77.9325,8.115,11.438229068966653,85,45000,JPY,Asia,0.0065,,,,,0.55930875,0.50656125,Uber Eats JP,0.0,0.0,11.438229068966653,11.438229068966653
RES004647,Pizza Chain 4647,Chain,Pizza,-65.57373,-33.502193,Sao Paulo,Brazil,2020,True,False,False,True,1,4.7,3213,Operational,5.38,0.9,0.9,81.0,87.0,1.5,14.32,0.079,True,8.3,20.944,18.546,2.3979999999999997,11.409644557547402,50,12000,BRL,South America,0.18,0.9683999999999999,0.162,0.162,2.5776,3.7699199999999995,3.3382799999999997,Rappi,1.2923999999999998,34.28188548248093,11.409644557547402,45.69153004002833
RES004648,Japanese Chain 4648,Chain,Japanese,53.986922,176.971485,Sao Paulo,Brazil,1974,False,False,True,True,2,2.2,2827,Operational,,,,,,,,,,6.8,41.14,37.21333333333333,3.9266666666666663,11.942387728232832,50,12000,BRL,South America,0.18,,,,,7.4052,6.6983999999999995,iFood,0.0,0.0,11.942387728232832,11.942387728232832
RES004649,Los Angeles Mexican Place 4649,Local,Mexican,41.387226,73.641262,Los Angeles,USA,1989,True,False,False,True,3,4.2,1564,Operational,9.71,2.2,1.84,68.0,63.0,1.29,7.79,0.096,False,9.3,36.52,32.878,3.6420000000000003,12.741686677362086,95,75000,USD,North America,1.0,9.71,2.2,1.84,7.79,36.52,32.878,DoorDash,13.75,37.650601378680136,12.741686677362086,50.39228805604222
RES004650,Rio de Janeiro Chinese Place 4650,Local,Chinese,-45.654871,149.304148,Rio de Janeiro,Brazil,1979,False,True,False,True,2,4.5,4494,Operational,,,,,,,,,,8.8,29.2875,25.575,3.7125,12.365770304077936,55,11000,BRL,South America,0.18,,,,,5.27175,4.6034999999999995,iFood,0.0,0.0,12.365770304077936,12.365770304077936
RES004651,Tokyo Mexican Place 4651,Local,Mexican,-37.359447,119.669313,Tokyo,Japan,1979,True,False,True,False,2,4.4,2129,Operational,7.0,3.32,0.15,30.0,38.0,1.27,4.76,0.064,True,7.8,58.6,50.541999999999994,8.058,17.447746536123045,85,45000,JPY,Asia,0.0065,0.0455,0.02158,0.000975,0.03094,0.3809,0.32852299999999995,Demae-can,0.068055,17.866847291028378,17.447746536123045,35.31459382715143
RES004652,Osaka French Place 4652,Local,French,-84.396041,-112.69528,Osaka,Japan,1998,True,True,False,False,1,4.9,3079,Operational,2.64,2.19,0.29,72.0,68.0,1.85,12.7,0.075,True,7.2,20.92,18.52,2.4,12.748824933702064,80,40000,JPY,Asia,0.0065,0.01716,0.014235,0.0018849999999999997,0.08255,0.13598000000000002,0.12037999999999999,Uber Eats JP,0.03328,24.474007398092375,12.748824933702064,37.222832331794436
RES004653,Mumbai Thai Place 4653,Local,Thai,61.670929,151.105874,Mumbai,India,1984,True,False,True,False,2,4.5,3111,Operational,6.59,0.17,1.36,23.0,30.0,1.42,22.03,0.017,False,6.8,46.76333333333333,40.306666666666665,6.456666666666667,15.962958567695862,40,15000,INR,Asia,0.012,0.07908,0.00204,0.01632,0.26436000000000004,0.56116,0.48368,Zomato,0.09744,17.364000705679832,15.962958567695862,33.32695927337569
RES004654,Chinese Chain 4654,Chain,Chinese,76.24663,125.111051,Osaka,Japan,2010,False,False,True,False,1,3.8,1549,Operational,,,,,,,,,,1.6,20.305,17.26,3.045,16.602898268435798,80,40000,JPY,Asia,0.0065,,,,,0.1319825,0.11219000000000001,Uber Eats JP,0.0,0.0,16.602898268435798,16.602898268435798
RES004655,Delhi Japanese Place 4655,Local,Japanese,73.885608,166.138501,Delhi,India,2014,False,True,True,False,4,2.7,3308,Operational,,,,,,,,,,1.9,80.82,71.84666666666666,8.973333333333334,14.19868368039873,38,14000,INR,Asia,0.012,,,,,0.9698399999999999,0.86216,Zomato,0.0,0.0,14.19868368039873,14.19868368039873
RES004656,Los Angeles Burger Place 4656,Local,Burger,-80.43654,35.550379,Los Angeles,USA,1959,False,True,True,True,4,4.7,1038,Operational,,,,,,,,,,4.1,100.44666666666667,86.17,14.276666666666666,16.31336113568893,95,75000,USD,North America,1.0,,,,,100.44666666666667,86.17,Uber Eats,0.0,0.0,16.31336113568893,16.31336113568893
RES004657,Osaka Indian Place 4657,Local,Indian,-66.149523,26.936144,Osaka,Japan,1994,False,True,False,True,4,2.9,1346,Operational,,,,,,,,,,8.9,139.18,115.554,23.625999999999998,20.520269418518673,80,40000,JPY,Asia,0.0065,,,,,0.90467,0.751101,Demae-can,0.0,0.0,20.520269418518673,20.520269418518673
RES004658,Rio de Janeiro Mexican Place 4658,Local,Mexican,38.476342,-8.662446,Rio de Janeiro,Brazil,2003,False,True,False,True,2,3.8,2306,Operational,,,,,,,,,,8.1,37.595,33.5625,4.032500000000001,13.09705683681579,55,11000,BRL,South America,0.18,,,,,6.767099999999999,6.04125,iFood,0.0,0.0,13.09705683681579,13.09705683681579
RES004659,Delhi Japanese Place 4659,Local,Japanese,-13.723518,90.228863,Delhi,India,2020,False,False,True,False,4,3.0,2808,Operational,,,,,,,,,,6.9,91.47,77.845,13.625,17.169483805736625,38,14000,INR,Asia,0.012,,,,,1.09764,0.93414,Zomato,0.0,0.0,17.169483805736625,17.169483805736625
RES004660,Manchester Mexican Place 4660,Local,Mexican,11.068681,157.359393,Manchester,United Kingdom,1965,False,True,False,True,1,3.7,2002,Operational,,,,,,,,,,2.4,20.301428571428573,17.244285714285716,3.057142857142857,17.028102847125634,75,35000,GBP,Europe,1.28,,,,,25.985828571428573,22.07268571428572,Deliveroo,0.0,0.0,17.028102847125634,17.028102847125634
RES004661,London Italian Place 4661,Local,Italian,33.751176,-41.253033,London,United Kingdom,1963,True,False,False,False,3,2.1,3937,Operational,6.83,1.34,0.25,30.0,29.0,1.16,20.37,0.095,True,4.3,73.58,63.01,10.57,16.125637706708364,90,50000,GBP,Europe,1.28,8.7424,1.7152,0.32,26.073600000000003,94.1824,80.6528,Uber Eats UK,10.7776,11.443326869528416,16.125637706708364,27.56896457623678
RES004662,Los Angeles French Place 4662,Local,French,9.51468,16.146018,Los Angeles,USA,1963,True,True,True,False,1,4.5,3951,Operational,7.53,4.86,1.58,90.0,85.0,1.98,8.18,0.043,True,7.5,,,,,95,75000,USD,North America,1.0,7.53,4.86,1.58,8.18,,,Uber Eats,13.97,,,
RES004663,Delhi Burger Place 4663,Local,Burger,-66.62158,-44.772013,Delhi,India,2009,False,True,True,False,4,2.1,3115,Operational,,,,,,,,,,3.5,80.24222222222222,70.32333333333332,9.918888888888889,14.608259471705203,38,14000,INR,Asia,0.012,,,,,0.9629066666666667,0.8438799999999999,Zomato,0.0,0.0,14.608259471705203,14.608259471705203
RES004664,Manchester Pizza Place 4664,Local,Pizza,-46.614935,-3.932295,Manchester,United Kingdom,1950,True,False,True,True,4,4.0,4462,Operational,0.01,3.61,1.35,18.0,15.0,1.85,9.97,0.052,True,4.8,85.54333333333334,76.86166666666666,8.681666666666667,11.368261989464875,75,35000,GBP,Europe,1.28,0.0128,4.6208,1.7280000000000002,12.761600000000001,109.49546666666667,98.38293333333333,Deliveroo,6.361600000000001,5.809920844729759,11.368261989464875,17.178182834194633
RES004665,Mumbai Mexican Place 4665,Local,Mexican,5.105076,-9.146468,Mumbai,India,2008,True,False,False,False,1,3.4,758,Operational,3.15,3.39,1.54,77.0,80.0,1.74,8.62,0.03,False,0.6,15.9475,14.275,1.6725,10.31280545776708,40,15000,INR,Asia,0.012,0.0378,0.04068,0.01848,0.10343999999999999,0.19137,0.1713,Zomato,0.09695999999999999,50.665983874254714,10.31280545776708,60.97878933202179
RES004666,Osaka Brazilian Place 4666,Local,Brazilian,40.575428,-163.212461,Osaka,Japan,1979,False,True,False,True,2,3.4,4180,Operational,,,,,,,,,,3.3,61.5075,52.385,9.1225,17.433008222896714,80,40000,JPY,Asia,0.0065,,,,,0.39979875,0.3405025,Uber Eats JP,0.0,0.0,17.433008222896714,17.433008222896714
RES004667,American Chain 4667,Chain,American,-73.485388,-27.162178,Delhi,India,1961,False,True,False,True,4,3.2,3690,Operational,,,,,,,,,,5.5,103.64500000000001,94.985,8.66,8.951208473995477,38,14000,INR,Asia,0.012,,,,,1.24374,1.13982,Zomato,0.0,0.0,8.951208473995477,8.951208473995477
RES004668,New York French Place 4668,Local,French,35.574246,-160.484737,New York,USA,1964,True,False,True,False,4,4.6,4379,Operational,0.7,2.9,1.89,70.0,69.0,1.33,12.24,0.09,True,6.0,68.21249999999999,59.435,8.7775,13.372300975824977,100,85000,USD,North America,1.0,0.7,2.9,1.89,12.24,68.21249999999999,59.435,Uber Eats,5.489999999999999,8.048378111806809,13.372300975824977,21.420679087631786
RES004669,New York French Place 4669,Local,French,-26.481632,-6.851782,New York,USA,1959,False,True,True,True,1,4.0,914,Closed Temporarily,,,,,,,,,,8.5,21.988000000000003,19.446,2.5420000000000003,14.680620964464447,100,85000,USD,North America,1.0,,,,,21.988000000000003,19.446,DoorDash,0.0,0.0,14.680620964464447,14.680620964464447
RES004670,Mediterranean Chain 4670,Chain,Mediterranean,-74.510995,-93.522671,Los Angeles,USA,1975,True,True,False,True,4,3.1,4834,Operational,3.23,1.33,1.78,23.0,21.0,1.77,12.03,0.074,False,7.5,102.00714285714285,89.50857142857141,12.498571428571429,14.90095823682654,95,75000,USD,North America,1.0,3.23,1.33,1.78,12.03,102.00714285714285,89.50857142857141,Uber Eats,6.340000000000001,6.2152509719112725,14.90095823682654,21.116209208737814
RES004671,Indian Chain 4671,Chain,Indian,-80.351315,-74.827387,Manchester,United Kingdom,2023,False,True,True,False,4,3.7,4813,Operational,,,,,,,,,,7.4,,,,,75,35000,GBP,Europe,1.28,,,,,,,Uber Eats UK,0.0,,,
RES004672,Burger Chain 4672,Chain,Burger,-78.102948,97.043108,Rio de Janeiro,Brazil,1957,True,True,False,False,3,3.6,4777,Operational,6.0,1.05,1.12,77.0,81.0,2.34,14.1,0.041,True,5.7,46.614999999999995,41.54,5.075,14.287930991611624,55,11000,BRL,South America,0.18,1.08,0.189,0.2016,2.538,8.390699999999999,7.4772,iFood,1.4706000000000001,17.526545159933605,14.287930991611624,31.81447615154523
RES004673,Tokyo Brazilian Place 4673,Local,Brazilian,26.516336,22.70803,Tokyo,Japan,1957,True,True,False,True,1,2.9,3680,Operational,6.52,1.15,1.35,50.0,55.0,2.06,9.43,0.003,False,4.4,24.97142857142857,21.712857142857143,3.2585714285714285,14.298025924661427,85,45000,JPY,Asia,0.0065,0.042379999999999994,0.007474999999999999,0.008775,0.061294999999999995,0.16231428571428572,0.1411335714285714,Demae-can,0.058629999999999995,36.12105892676246,14.298025924661427,50.41908485142389
RES004674,Mediterranean Chain 4674,Chain,Mediterranean,54.180577,-137.412617,London,United Kingdom,1974,False,False,True,True,3,2.1,2123,Operational,,,,,,,,,,8.5,18.4,16.509999999999998,1.8900000000000001,11.502414763143044,90,50000,GBP,Europe,1.28,,,,,23.552,21.1328,Deliveroo,0.0,0.0,11.502414763143044,11.502414763143044
RES004675,Delhi Burger Place 4675,Local,Burger,9.473299,-21.875749,Delhi,India,1961,True,True,False,False,4,3.9,35,Operational,8.71,3.06,0.53,56.0,53.0,2.0,5.63,0.041,False,8.4,70.328,62.48,7.848000000000001,12.87470475266343,38,14000,INR,Asia,0.012,0.10452000000000002,0.03672,0.00636,0.06756,0.843936,0.74976,Zomato,0.14760000000000004,17.489457151422442,12.87470475266343,30.364161904085872
RES004676,Rio de Janeiro Pizza Place 4676,Local,Pizza,14.391273,-40.034384,Rio de Janeiro,Brazil,1963,False,True,True,False,4,4.9,803,Operational,,,,,,,,,,8.7,80.79555555555555,70.23333333333333,10.562222222222223,14.656356339166566,55,11000,BRL,South America,0.18,,,,,14.543199999999999,12.642,iFood,0.0,0.0,14.656356339166566,14.656356339166566
RES004677,Rio de Janeiro Brazilian Place 4677,Local,Brazilian,83.963034,71.005037,Rio de Janeiro,Brazil,1982,True,True,False,True,3,3.9,2976,Operational,2.93,2.27,1.89,15.0,15.0,1.77,9.94,0.056,True,3.1,93.05,81.62,11.43,14.003920436119571,55,11000,BRL,South America,0.18,0.5274,0.40859999999999996,0.34019999999999995,1.7892,16.749,14.691600000000001,Rappi,1.2761999999999998,7.619558921753003,14.003920436119571,21.623479357872576
RES004678,French Chain 4678,Chain,French,37.936876,-10.817672,Rio de Janeiro,Brazil,1971,True,True,False,False,4,4.1,432,Operational,9.57,0.2,1.36,32.0,28.0,1.68,8.38,0.067,True,7.2,84.635,76.045,8.59,12.085880386693068,55,11000,BRL,South America,0.18,1.7226,0.036,0.24480000000000002,1.5084000000000002,15.234300000000001,13.6881,iFood,2.0034,13.150586955056227,12.085880386693068,25.236467341749297
RES004679,New York Chinese Place 4679,Local,Chinese,-80.627361,-154.826076,New York,USA,1955,True,False,False,False,2,3.3,2243,Operational,8.95,4.73,1.29,52.0,58.0,2.29,11.46,0.004,True,0.8,46.32333333333333,41.95333333333333,4.37,12.034612103204758,100,85000,USD,North America,1.0,8.95,4.73,1.29,11.46,46.32333333333333,41.95333333333333,DoorDash,14.969999999999999,32.31632656725208,12.034612103204758,44.350938670456834
RES004680,Brazilian Chain 4680,Chain,Brazilian,-54.703749,176.088813,New York,USA,2000,True,False,False,False,3,3.1,1206,Operational,0.18,1.76,0.09,51.0,51.0,1.36,10.88,0.052,False,9.4,76.03333333333335,67.07666666666667,8.956666666666667,12.774394757248238,100,85000,USD,North America,1.0,0.18,1.76,0.09,10.88,76.03333333333335,67.07666666666667,Uber Eats,2.03,2.669881595749036,12.774394757248238,15.444276352997274
RES004681,Rio de Janeiro Mediterranean Place 4681,Local,Mediterranean,-43.487323,147.918576,Rio de Janeiro,Brazil,1998,True,False,False,False,3,3.9,653,Operational,5.22,1.12,1.19,48.0,45.0,1.71,13.92,0.03,True,0.5,65.83333333333333,55.38166666666667,10.451666666666666,17.454328325241274,55,11000,BRL,South America,0.18,0.9395999999999999,0.2016,0.21419999999999997,2.5056,11.849999999999998,9.9687,Rappi,1.3554,11.437973718314456,17.454328325241274,28.89230204355573
RES004682,Rio de Janeiro Pizza Place 4682,Local,Pizza,-1.63766,91.176514,Rio de Janeiro,Brazil,2010,True,True,True,False,4,3.2,3730,Operational,4.62,4.73,1.96,58.0,54.0,1.53,2.32,0.018,True,6.1,77.47333333333334,72.73333333333333,4.739999999999999,6.688248646385067,55,11000,BRL,South America,0.18,0.8316,0.8514,0.3528,0.41759999999999997,13.945200000000002,13.092,iFood,2.0358,14.598570504648874,6.688248646385067,21.286819151033942
RES004683,New York Italian Place 4683,Local,Italian,47.462019,-90.127098,New York,USA,2023,False,True,False,False,2,4.4,3303,Operational,,,,,,,,,,4.9,52.64200000000001,45.318,7.324,16.486046973037404,100,85000,USD,North America,1.0,,,,,52.64200000000001,45.318,DoorDash,0.0,0.0,16.486046973037404,16.486046973037404
RES004684,London American Place 4684,Local,American,-88.789018,77.413438,London,United Kingdom,1964,True,True,False,True,2,4.4,397,Operational,8.4,2.44,0.91,86.0,93.0,1.63,18.62,0.079,False,9.3,54.27,49.47666666666667,4.793333333333333,9.652856015694667,90,50000,GBP,Europe,1.28,10.752,3.1232,1.1648,23.8336,69.46560000000001,63.330133333333336,Deliveroo,15.040000000000001,21.651003926389407,9.652856015694667,31.303859942084074
RES004685,Sao Paulo Mexican Place 4685,Local,Mexican,-71.528468,-103.203469,Sao Paulo,Brazil,1990,False,True,False,True,3,3.6,3516,Operational,,,,,,,,,,9.4,59.62166666666667,53.36666666666667,6.255,11.100202690330295,50,12000,BRL,South America,0.18,,,,,10.7319,9.606,Rappi,0.0,0.0,11.100202690330295,11.100202690330295
RES004686,Osaka Japanese Place 4686,Local,Japanese,20.294771,58.775113,Osaka,Japan,1952,True,True,False,True,4,2.3,3095,Operational,6.18,0.71,1.07,66.0,70.0,1.95,8.34,0.039,True,9.4,30.53333333333333,27.106666666666666,3.4266666666666663,11.700434902531322,80,40000,JPY,Asia,0.0065,0.04017,0.004614999999999999,0.006955,0.054209999999999994,0.19846666666666665,0.1761933333333333,Uber Eats JP,0.05174,26.06973763988425,11.700434902531322,37.77017254241557
RES004687,Manchester Mexican Place 4687,Local,Mexican,-77.622344,43.661113,Manchester,United Kingdom,1957,True,False,True,False,2,2.2,4208,Operational,9.93,0.79,1.01,57.0,56.0,2.43,3.48,0.07,False,5.3,45.756,37.778,7.978,20.567620007220196,75,35000,GBP,Europe,1.28,12.7104,1.0112,1.2928,4.4544,58.56768,48.35584,Uber Eats UK,15.0144,25.635981728557773,20.567620007220196,46.203601735777966
RES004688,New York Mexican Place 4688,Local,Mexican,71.819007,-171.700743,New York,USA,1954,True,False,True,True,2,3.2,3865,Operational,5.07,2.08,1.74,50.0,48.0,2.41,5.02,0.01,True,8.0,36.67285714285714,31.562857142857144,5.11,15.730005070014158,100,85000,USD,North America,1.0,5.07,2.08,1.74,5.02,36.67285714285714,31.562857142857144,Uber Eats,8.89,24.241361186983262,15.730005070014158,39.97136625699742
RES004689,Japanese Chain 4689,Chain,Japanese,39.054047,-81.488303,Delhi,India,1978,True,False,False,True,3,4.7,4607,Operational,9.98,1.79,1.63,77.0,81.0,1.16,20.62,0.087,True,0.3,44.620000000000005,37.49,7.13,16.324215500728968,38,14000,INR,Asia,0.012,0.11976,0.021480000000000003,0.019559999999999998,0.24744000000000002,0.53544,0.44988000000000006,Zomato,0.1608,30.03131997736445,16.324215500728968,46.355535478093415
RES004690,Chinese Chain 4690,Chain,Chinese,-35.871622,13.224731,Mumbai,India,2004,True,False,False,False,2,2.7,4408,Operational,6.2,2.16,0.29,83.0,84.0,2.49,21.15,0.012,False,5.4,43.11,38.396,4.714,11.468717995674234,40,15000,INR,Asia,0.012,0.07440000000000001,0.025920000000000002,0.00348,0.25379999999999997,0.51732,0.460752,Swiggy,0.1038,20.064911341314193,11.468717995674234,31.533629336988426
RES004691,Pizza Chain 4691,Chain,Pizza,-53.580885,103.776971,Rio de Janeiro,Brazil,2007,True,True,False,False,3,3.9,1781,Operational,8.18,2.46,1.51,43.0,40.0,1.42,12.73,0.003,True,0.0,106.574,93.298,13.276,14.527590133537446,55,11000,BRL,South America,0.18,1.4724,0.44279999999999997,0.2718,2.2914,19.18332,16.79364,Rappi,2.187,11.400528615457146,14.527590133537446,25.928118748994592
RES004692,Rio de Janeiro Indian Place 4692,Local,Indian,54.951211,144.590482,Rio de Janeiro,Brazil,1955,True,False,False,True,4,2.5,3201,Operational,1.71,4.43,0.46,77.0,79.0,1.23,13.78,0.094,False,3.5,145.63,125.08,20.55,16.429484998165293,55,11000,BRL,South America,0.18,0.30779999999999996,0.7973999999999999,0.0828,2.4804,26.213399999999996,22.5144,iFood,1.188,4.532033062020453,16.429484998165293,20.961518060185746
RES004693,Mumbai Mexican Place 4693,Local,Mexican,-81.958174,-151.517984,Mumbai,India,1965,False,False,True,True,2,2.7,1130,Operational,,,,,,,,,,7.6,60.09833333333333,53.88166666666667,6.216666666666666,12.843434135872759,40,15000,INR,Asia,0.012,,,,,0.7211799999999999,0.64658,Zomato,0.0,0.0,12.843434135872759,12.843434135872759
RES004694,New York Chinese Place 4694,Local,Chinese,40.911316,80.546223,New York,USA,1989,True,False,False,False,4,3.6,245,Operational,0.72,1.95,0.95,68.0,64.0,1.1,1.41,0.031,True,2.0,82.59,70.815,11.774999999999999,16.747998884870675,100,85000,USD,North America,1.0,0.72,1.95,0.95,1.41,82.59,70.815,Uber Eats,3.62,4.383097174196669,16.747998884870675,21.131096059067346
RES004695,New York Burger Place 4695,Local,Burger,40.272937,-46.116097,New York,USA,1985,False,True,True,True,4,2.0,2325,Operational,,,,,,,,,,2.5,104.252,89.9,14.351999999999999,16.953383451171604,100,85000,USD,North America,1.0,,,,,104.252,89.9,DoorDash,0.0,0.0,16.953383451171604,16.953383451171604
RES004696,Rio de Janeiro Indian Place 4696,Local,Indian,10.361547,175.035025,Rio de Janeiro,Brazil,1998,False,False,True,True,1,2.5,2112,Operational,,,,,,,,,,5.4,23.45,20.434,3.016,13.80654772222922,55,11000,BRL,South America,0.18,,,,,4.221,3.67812,iFood,0.0,0.0,13.80654772222922,13.80654772222922
RES004697,Rio de Janeiro Mediterranean Place 4697,Local,Mediterranean,-13.752333,170.960224,Rio de Janeiro,Brazil,1976,True,False,False,True,1,3.5,557,Operational,6.46,3.02,1.48,66.0,76.0,2.1,21.28,0.01,True,6.3,21.47,18.5475,2.9225,15.808858163492188,55,11000,BRL,South America,0.18,1.1628,0.5436,0.26639999999999997,3.8304,3.8646,3.3385499999999997,Rappi,1.9727999999999999,51.047960707974774,15.808858163492188,66.85681887146696
RES004698,Mumbai Japanese Place 4698,Local,Japanese,-38.839908,82.007052,Mumbai,India,1965,False,False,True,True,2,4.5,1208,Operational,,,,,,,,,,7.6,41.53,35.08,6.449999999999999,17.682547407105456,40,15000,INR,Asia,0.012,,,,,0.49836,0.42096,Swiggy,0.0,0.0,17.682547407105456,17.682547407105456
RES004699,Thai Chain 4699,Chain,Thai,-6.612943,-23.627909,Rio de Janeiro,Brazil,2012,True,False,False,False,3,4.8,3780,Operational,8.55,0.22,1.22,30.0,37.0,2.45,14.41,0.094,False,1.8,60.584999999999994,51.6275,8.9575,17.275321423130297,55,11000,BRL,South America,0.18,1.5390000000000001,0.039599999999999996,0.2196,2.5938,10.905299999999999,9.29295,Rappi,1.7982000000000002,16.48922849538954,17.275321423130297,33.76454991851983
RES004700,Sao Paulo Mexican Place 4700,Local,Mexican,47.939164,-164.689248,Sao Paulo,Brazil,2017,True,False,False,True,3,5.0,2154,Operational,1.97,1.22,1.21,85.0,80.0,1.28,4.86,0.007,False,9.6,81.982,70.116,11.866,15.867821192246362,50,12000,BRL,South America,0.18,0.35459999999999997,0.2196,0.2178,0.8748,14.75676,12.62088,iFood,0.7919999999999999,5.367031423765689,15.867821192246362,21.234852616012052
RES004701,Sao Paulo Pizza Place 4701,Local,Pizza,89.814161,90.426405,Sao Paulo,Brazil,1979,True,False,True,True,2,4.8,4561,Operational,1.93,1.19,1.06,61.0,56.0,1.4,11.81,0.049,True,7.7,52.093333333333334,46.589999999999996,5.503333333333333,12.680685355298769,50,12000,BRL,South America,0.18,0.3474,0.21419999999999997,0.1908,2.1258,9.3768,8.386199999999999,Rappi,0.7524,8.02405852486365,12.680685355298769,20.704743880162418
RES004702,London Indian Place 4702,Local,Indian,-69.81057,-144.602048,London,United Kingdom,2015,True,True,True,False,1,3.0,3870,Operational,2.69,0.77,1.23,88.0,95.0,1.5,16.95,0.063,True,4.8,15.64,14.39,1.25,8.686587304615198,90,50000,GBP,Europe,1.28,3.4432,0.9856,1.5744,21.695999999999998,20.0192,18.4192,Deliveroo,6.0032,29.987210778292294,8.686587304615198,38.673798082907496
RES004703,Pizza Chain 4703,Chain,Pizza,57.512544,156.712458,Delhi,India,1978,True,False,True,False,2,4.5,2195,Operational,1.8,2.18,1.54,51.0,56.0,1.17,2.64,0.055,True,5.0,50.696666666666665,44.79,5.906666666666666,15.332171811950843,38,14000,INR,Asia,0.012,0.0216,0.026160000000000003,0.01848,0.03168,0.60836,0.53748,Zomato,0.06624000000000001,10.888271930646443,15.332171811950843,26.220443742597286
RES004704,Indian Chain 4704,Chain,Indian,-13.394376,156.438288,London,United Kingdom,2004,True,False,False,False,3,2.5,3323,Closed Temporarily,3.45,1.78,0.88,75.0,80.0,1.56,8.14,0.049,False,3.2,55.615,49.870000000000005,5.745,13.838964112125579,90,50000,GBP,Europe,1.28,4.416,2.2784,1.1264,10.419200000000002,71.1872,63.833600000000004,Deliveroo,7.8208,10.986244563822646,13.838964112125579,24.825208675948225
RES004705,Los Angeles Burger Place 4705,Local,Burger,-19.738988,28.813913,Los Angeles,USA,1993,True,False,False,True,2,4.7,890,Operational,2.27,0.58,1.42,88.0,91.0,2.05,15.79,0.026,False,4.8,72.82,59.12,13.7,23.17320664456687,95,75000,USD,North America,1.0,2.27,0.58,1.42,15.79,72.82,59.12,DoorDash,4.27,5.863773608022884,23.17320664456687,29.036980252589757
RES004706,New York Pizza Place 4706,Local,Pizza,-21.16298,49.620852,New York,USA,2022,True,False,False,False,3,2.6,2115,Operational,8.87,1.2,0.84,43.0,42.0,1.12,17.1,0.05,True,4.1,44.13,37.83,6.3,16.653449202922307,100,85000,USD,North America,1.0,8.87,1.2,0.84,17.1,44.13,37.83,Uber Eats,10.909999999999998,24.722410498019247,16.653449202922307,41.375859700941554
RES004707,Los Angeles Mexican Place 4707,Local,Mexican,58.189452,-34.886221,Los Angeles,USA,1952,True,False,False,False,2,4.4,2717,Operational,6.26,4.47,1.31,46.0,52.0,1.33,19.93,0.041,True,1.4,16.51,15.04,1.47,9.773935520350033,95,75000,USD,North America,1.0,6.26,4.47,1.31,19.93,16.51,15.04,DoorDash,12.040000000000001,72.92549528010325,9.773935520350033,82.69943080045329
RES004708,Los Angeles Mediterranean Place 4708,Local,Mediterranean,12.920269,-83.829256,Los Angeles,USA,2021,False,True,False,True,2,2.9,2028,Operational,,,,,,,,,,3.2,48.035,43.394999999999996,4.64,12.016375182301545,95,75000,USD,North America,1.0,,,,,48.035,43.394999999999996,Uber Eats,0.0,0.0,12.016375182301545,12.016375182301545
RES004709,Pizza Chain 4709,Chain,Pizza,9.107985,111.827513,Tokyo,Japan,1958,True,False,True,False,1,3.4,2572,Operational,9.7,4.67,0.83,37.0,47.0,1.21,24.11,0.004,True,8.0,,,,,85,45000,JPY,Asia,0.0065,0.06305,0.030354999999999997,0.005395,0.156715,,,Demae-can,0.09879999999999999,,,
