Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Popularity_score,Estimated_value_score,Average_menu_price,Delivery_fee,Average_delivery_time,Cancellation_rate,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,Is_Sponsored,Visibility_Index,Ad_Rating_Integrity,Estimated_Ad_ROI,Performance_Quadrant
RES004135,Delhi Brazilian Place 4135,Local,Brazilian,-74.237279,24.906143,Delhi,India,2006,False,True,True,True,2,4.3,2485,Operational,45.7,0.3,45.42,,,,True,False,38,14000,11312,INR,Asia,False,68.74684962710364,2.4629763177879767,14.780572669827283,"Hidden Gem (Low Vis, High Rating)"
RES004136,American Chain 4136,Chain,American,-39.925586,-151.843672,Rio de Janeiro,Brazil,1960,False,True,True,True,1,3.1,275,Operational,45.2,4.8,18.23,,,,True,True,55,11000,5622,BRL,South America,False,55.59366808953386,1.7796259580106422,17.234037107755494,"Struggling Organic (Low Vis, Low Rating)"
RES004137,Manchester Pizza Place 4137,Local,Pizza,-61.519122,25.125244,Manchester,United Kingdom,2000,False,True,False,False,1,2.7,4077,Operational,73.6,6.2,26.47,,,,True,True,75,35000,4800,GBP,Europe,True,85.60226721851262,1.4046359288750476,23.11261214899841,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004138,Rio de Janeiro Pizza Place 4138,Local,Pizza,35.644721,77.509854,Rio de Janeiro,Brazil,1969,True,False,False,True,3,4.3,4591,Operational,64.7,9.6,55.73,1.21,12.0,0.061,False,True,55,11000,5622,BRL,South America,False,81.8491294184598,2.2953892653681134,11.731708549979237,"Market Leader (High Vis, High Rating)"
RES004139,Los Angeles Mexican Place 4139,Local,Mexican,-9.902917,-124.991159,Los Angeles,USA,2017,True,False,True,True,1,4.2,4764,Operational,84.0,2.7,21.59,3.05,82.0,0.001,False,True,95,75000,2990,USD,North America,False,91.71622564347027,2.1286000257599533,38.520814770257516,"Market Leader (High Vis, High Rating)"
RES004140,Osaka Mediterranean Place 4140,Local,Mediterranean,89.988704,-142.176409,Osaka,Japan,2007,False,True,False,True,4,2.7,380,Operational,86.4,1.1,99.3,,,,True,False,80,40000,12067,JPY,Asia,True,78.08625718881014,1.3608342588840385,5.270822360244685,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004141,London Indian Place 4141,Local,Indian,-24.015764,134.739144,London,United Kingdom,1994,True,False,True,True,3,2.5,4926,Operational,77.5,1.1,61.25,8.12,51.0,0.007,False,True,90,50000,5700,GBP,Europe,False,88.66248725651785,1.287327308508991,7.388540604709821,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004142,Los Angeles Pizza Place 4142,Local,Pizza,8.357537,67.807679,Los Angeles,USA,2023,False,True,True,False,4,2.7,1181,Operational,32.8,4.2,81.58,,,,True,True,95,75000,2990,USD,North America,False,57.932444584728685,1.6549758264933498,3.9104400094691867,"Struggling Organic (Low Vis, Low Rating)"
RES004143,Los Angeles Pizza Place 4143,Local,Pizza,40.760282,159.411026,Los Angeles,USA,1975,False,True,False,False,4,4.9,1534,Operational,75.5,2.7,77.71,,,,True,False,95,75000,2990,USD,North America,False,80.81649647593497,2.536276367709187,9.900020818302036,"Market Leader (High Vis, High Rating)"
RES004144,Italian Chain 4144,Chain,Italian,-74.132939,154.73436,Delhi,India,1957,True,False,False,True,3,4.0,3524,Operational,25.6,5.8,60.22,5.56,75.0,0.045,False,False,38,14000,11312,INR,Asia,True,60.746804561364,2.57823326902343,8.0995739415152,"Hidden Gem (Low Vis, High Rating)"
RES004145,Delhi Chinese Place 4145,Local,Chinese,21.886242,-115.575401,Delhi,India,1958,True,True,True,True,3,3.5,1332,Operational,84.3,6.3,80.2,3.38,75.0,0.023,False,True,38,14000,11312,INR,Asia,False,84.38820114541025,1.772590161341531,9.845290133631197,"Market Leader (High Vis, High Rating)"
RES004146,Tokyo Indian Place 4146,Local,Indian,5.009064,-145.673336,Tokyo,Japan,1982,False,False,True,False,1,4.0,2604,Operational,72.8,1.7,16.32,,,,False,True,85,45000,6349,JPY,Asia,False,82.57133315261302,2.0854727494587206,33.02853326104521,"Market Leader (High Vis, High Rating)"
RES004147,Mumbai American Place 4147,Local,American,-30.510585,135.257791,Mumbai,India,2003,True,False,True,True,4,3.3,3293,Operational,7.7,1.6,91.04,3.85,95.0,0.083,True,False,40,15000,20633,INR,Asia,False,51.39892575534492,2.6442874129991814,4.240411374815955,"Struggling Organic (Low Vis, Low Rating)"
RES004148,Brazilian Chain 4148,Chain,Brazilian,-22.83371,-52.997534,Rio de Janeiro,Brazil,1954,False,True,True,False,3,3.6,2602,Operational,8.2,3.5,67.76,,,,False,True,55,11000,5622,BRL,South America,True,50.26682444215757,2.856980988796677,6.032018933058908,"Hidden Gem (Low Vis, High Rating)"
RES004149,Mumbai Chinese Place 4149,Local,Chinese,10.608843,-150.734744,Mumbai,India,1978,True,False,True,True,2,4.8,2209,Operational,25.3,5.4,44.61,3.38,96.0,0.002,True,True,40,15000,20633,INR,Asia,False,57.8560133865403,3.1012265436895574,13.885443212769669,"Hidden Gem (Low Vis, High Rating)"
RES004150,London Indian Place 4150,Local,Indian,52.915369,-68.864552,London,United Kingdom,1984,False,False,True,True,2,2.8,726,Operational,10.5,4.6,40.05,,,,True,True,90,50000,5700,GBP,Europe,False,43.92924343121451,2.1345467950415964,6.150094080370031,"Struggling Organic (Low Vis, Low Rating)"
RES004151,New York Burger Place 4151,Local,Burger,70.056589,-165.451101,New York,USA,2009,False,True,False,True,4,4.2,2771,Operational,11.0,6.1,101.0,,,,True,False,100,85000,10700,USD,North America,True,52.03609502794145,3.1764776211688845,5.463789977933852,"Hidden Gem (Low Vis, High Rating)"
RES004152,Indian Chain 4152,Chain,Indian,-63.558144,31.56188,Tokyo,Japan,1985,True,False,False,True,2,2.7,3157,Operational,72.2,6.5,46.5,5.65,59.0,0.044,False,True,85,45000,6349,JPY,Asia,True,83.40141037667553,1.4100160518674136,11.259190400851198,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004153,New York Thai Place 4153,Local,Thai,-29.519337,15.908485,New York,USA,1964,True,False,True,False,3,2.2,2570,Operational,4.0,1.3,70.23,2.24,30.0,0.033,False,False,100,85000,10700,USD,North America,False,48.094210101832275,1.9195063130081433,3.5269087408010336,"Struggling Organic (Low Vis, Low Rating)"
RES004154,Chinese Chain 4154,Chain,Chinese,32.310715,-96.078727,Osaka,Japan,2014,True,False,True,False,3,2.7,4455,Operational,29.9,7.2,66.33,4.19,61.0,0.045,False,False,80,40000,12067,JPY,Asia,False,64.27264257684513,1.6864745226319506,5.7845378319160625,"Struggling Organic (Low Vis, Low Rating)"
RES004155,Delhi Japanese Place 4155,Local,Japanese,-74.2924,105.694934,Delhi,India,1977,False,True,True,False,1,3.6,2622,Operational,9.1,8.2,20.71,,,,True,False,38,14000,11312,INR,Asia,False,50.76175646958817,2.8102312492722357,18.274232329051742,"Hidden Gem (Low Vis, High Rating)"
RES004156,London Chinese Place 4156,Local,Chinese,22.119331,79.241265,London,United Kingdom,1978,True,True,False,True,1,3.9,893,Operational,47.1,3.6,21.57,6.32,57.0,0.082,True,True,90,50000,5700,GBP,Europe,False,63.443108363115655,2.220152473066539,24.742812261615107,"Hidden Gem (Low Vis, High Rating)"
RES004157,London Chinese Place 4157,Local,Chinese,23.413386,126.689907,London,United Kingdom,1992,False,False,True,False,4,3.7,2931,Operational,65.1,0.6,92.52,,,,False,True,90,50000,5700,GBP,Europe,False,79.4155133227611,1.9726600649748147,7.345934982355402,"Market Leader (High Vis, High Rating)"
RES004158,Mexican Chain 4158,Chain,Mexican,7.409308,128.983281,Tokyo,Japan,1961,False,False,True,True,2,3.3,423,Operational,77.9,8.2,55.17,,,,True,True,85,45000,6349,JPY,Asia,True,74.46399667407944,1.6975405787107547,12.286559451223107,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004159,American Chain 4159,Chain,American,-80.243096,-133.140468,London,United Kingdom,1999,True,False,True,False,1,3.5,2765,Operational,25.7,8.0,19.39,1.77,63.0,0.088,True,True,90,50000,5700,GBP,Europe,False,59.37337489138393,2.254184096563677,20.780681211984376,"Hidden Gem (Low Vis, High Rating)"
RES004160,London Chinese Place 4160,Local,Chinese,55.145187,-7.468489,London,United Kingdom,1987,True,False,False,False,1,4.4,3866,Operational,39.5,9.1,23.36,8.4,54.0,0.074,True,False,90,50000,5700,GBP,Europe,False,68.24038975519802,2.596474979994728,30.025771492287134,"Hidden Gem (Low Vis, High Rating)"
RES004161,Tokyo Italian Place 4161,Local,Italian,63.929179,173.056583,Tokyo,Japan,2010,False,True,True,True,2,4.7,874,Operational,19.9,5.9,31.91,,,,True,False,85,45000,6349,JPY,Asia,False,49.717002356362414,3.1849913701552155,11.683495553745168,"Hidden Gem (Low Vis, High Rating)"
RES004162,Tokyo Italian Place 4162,Local,Italian,28.500077,-86.256099,Tokyo,Japan,2009,False,True,False,True,2,3.7,1558,Operational,1.0,9.9,47.28,,,,False,True,85,45000,6349,JPY,Asia,False,43.65757016904884,3.5529345008197715,8.076650481274035,"Hidden Gem (Low Vis, High Rating)"
RES004163,Tokyo American Place 4163,Local,American,69.820484,-124.261243,Tokyo,Japan,2022,True,False,False,True,4,3.8,2062,Operational,38.3,1.2,73.15,5.3,14.0,0.068,False,True,85,45000,6349,JPY,Asia,False,63.951950311986465,2.2566029126485314,6.075435279638714,"Hidden Gem (Low Vis, High Rating)"
RES004164,Mumbai Pizza Place 4164,Local,Pizza,72.627611,68.644615,Mumbai,India,1960,False,False,True,False,2,4.4,2115,Operational,42.7,5.9,49.45,,,,True,False,40,15000,20633,INR,Asia,False,66.30085901795098,2.555449456011658,14.586188983949217,"Hidden Gem (Low Vis, High Rating)"
RES004165,Sao Paulo Brazilian Place 4165,Local,Brazilian,-45.853927,85.312482,Sao Paulo,Brazil,2001,False,True,True,True,1,2.9,460,Operational,15.1,1.4,29.7,,,,False,True,50,12000,8100,BRL,South America,True,43.55513631082555,2.0719114429978864,12.63098953013941,"Struggling Organic (Low Vis, Low Rating)"
RES004166,Burger Chain 4166,Chain,Burger,25.185984,-167.969274,Mumbai,India,2020,True,False,True,True,4,4.8,3184,Operational,1.5,8.4,101.04,5.15,20.0,0.032,True,True,40,15000,20633,INR,Asia,False,48.10138677801886,4.525322686053356,5.772166413362263,"Hidden Gem (Low Vis, High Rating)"
RES004167,Sao Paulo Mexican Place 4167,Local,Mexican,-87.455286,-28.746346,Sao Paulo,Brazil,1993,True,True,False,True,3,4.4,1661,Operational,35.5,3.6,61.27,8.44,32.0,0.001,False,False,50,12000,8100,BRL,South America,False,61.283137581929935,2.653781517347404,8.988193512016391,"Hidden Gem (Low Vis, High Rating)"
RES004168,Sao Paulo Mexican Place 4168,Local,Mexican,-18.463811,-110.878015,Sao Paulo,Brazil,1994,True,False,True,True,2,4.3,4954,Operational,18.2,7.1,41.16,6.5,16.0,0.068,False,True,50,12000,8100,BRL,South America,False,59.04575379773576,2.9650078564661952,12.69483706651319,"Hidden Gem (Low Vis, High Rating)"
RES004169,Los Angeles American Place 4169,Local,American,88.217325,-15.033853,Los Angeles,USA,1953,False,True,True,False,1,4.0,3663,Operational,87.3,4.2,18.32,,,,False,False,95,75000,2990,USD,North America,False,91.82384005079889,2.011958234453175,36.72953602031956,"Market Leader (High Vis, High Rating)"
RES004170,Mumbai Brazilian Place 4170,Local,Brazilian,45.087624,-62.791158,Mumbai,India,1958,False,True,False,True,4,4.8,3416,Operational,83.1,3.4,100.27,,,,True,True,40,15000,20633,INR,Asia,False,89.31413445030526,2.4378479787292666,10.71769613403663,"Market Leader (High Vis, High Rating)"
RES004171,Sao Paulo Burger Place 4171,Local,Burger,-9.90784,-15.584715,Sao Paulo,Brazil,1982,False,False,True,False,1,3.7,4347,Operational,66.8,4.9,24.27,,,,False,False,50,12000,8100,BRL,South America,False,82.57861063613144,1.9624886524069687,30.554085935368636,"Market Leader (High Vis, High Rating)"
RES004172,Manchester Italian Place 4172,Local,Italian,-65.314028,136.361199,Manchester,United Kingdom,1972,False,True,False,False,2,4.5,511,Operational,71.9,0.4,52.03,,,,False,True,75,35000,4800,GBP,Europe,True,72.57109109846499,2.3519771403812766,16.328495497154623,"Market Leader (High Vis, High Rating)"
RES004173,French Chain 4173,Chain,French,-15.610049,69.085397,New York,USA,2011,True,True,True,True,1,4.3,919,Operational,72.0,5.3,21.76,6.6,42.0,0.074,True,False,100,85000,10700,USD,North America,True,76.06139867385164,2.246822487278066,32.706401429756205,"Market Leader (High Vis, High Rating)"
RES004174,Los Angeles French Place 4174,Local,French,-55.549366,-134.469052,Los Angeles,USA,2015,False,True,True,True,2,4.5,3639,Operational,7.4,5.4,35.47,,,,False,True,95,75000,2990,USD,North America,False,51.83526155012989,3.62742551835789,11.662933848779225,"Hidden Gem (Low Vis, High Rating)"
RES004175,Los Angeles Indian Place 4175,Local,Indian,57.824763,-133.961362,Los Angeles,USA,2008,False,False,True,False,4,3.0,4595,Operational,17.7,9.4,104.23,,,,False,False,95,75000,2990,USD,North America,False,58.354240729818336,2.0797518719764887,4.376568054736375,"Struggling Organic (Low Vis, Low Rating)"
RES004176,Delhi French Place 4176,Local,French,-15.216017,-48.304563,Delhi,India,2021,False,True,True,False,3,4.9,2137,Operational,61.4,8.8,75.89,,,,True,False,38,14000,11312,INR,Asia,True,75.71157770498722,2.643364474794915,12.366224358481247,"Market Leader (High Vis, High Rating)"
RES004177,Osaka Mediterranean Place 4177,Local,Mediterranean,50.204646,23.784411,Osaka,Japan,2000,False,True,False,False,3,2.3,622,Operational,2.6,6.1,76.01,,,,False,True,80,40000,12067,JPY,Asia,False,39.072980472354594,2.0902049861342564,2.9955951695471854,"Struggling Organic (Low Vis, Low Rating)"
RES004178,Los Angeles Burger Place 4178,Local,Burger,-8.522914,38.813275,Los Angeles,USA,1990,True,False,False,False,1,2.4,4050,Closed Temporarily,99.0,7.8,20.89,3.02,47.0,0.033,False,False,95,75000,2990,USD,North America,False,98.26327108555259,1.1779566047785555,23.58318506053262,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004179,Mediterranean Chain 4179,Chain,Mediterranean,-30.005748,-157.396644,Tokyo,Japan,1980,True,True,True,True,4,4.5,4811,Operational,28.2,7.4,113.53,2.06,83.0,0.09,False,False,85,45000,6349,JPY,Asia,True,63.873844569876084,2.84438670757028,7.185807514111059,"Hidden Gem (Low Vis, High Rating)"
RES004180,Manchester Indian Place 4180,Local,Indian,1.724922,67.778936,Manchester,United Kingdom,2016,False,True,True,True,3,3.4,4577,Operational,55.1,8.1,64.2,,,,False,False,75,35000,4800,GBP,Europe,True,77.03120470003107,1.8747439576350398,8.730203199336854,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004181,Osaka Brazilian Place 4181,Local,Brazilian,-19.148011,-53.060589,Osaka,Japan,2010,True,False,True,False,2,4.6,4231,Operational,68.1,3.9,31.82,3.87,52.0,0.033,True,False,80,40000,12067,JPY,Asia,False,83.06986914000264,2.4304533258708565,19.106069902200606,"Market Leader (High Vis, High Rating)"
RES004182,Osaka Mediterranean Place 4182,Local,Mediterranean,-50.810692,-156.286539,Osaka,Japan,2022,False,True,True,False,1,2.0,3650,Operational,3.4,8.7,25.37,,,,True,True,80,40000,12067,JPY,Asia,False,49.85297483965478,1.7744578879458057,9.970594967930955,"Struggling Organic (Low Vis, Low Rating)"
RES004183,New York Thai Place 4183,Local,Thai,-42.03863,78.675748,New York,USA,2006,True,True,True,True,1,4.5,4036,Operational,84.0,3.3,24.34,4.26,61.0,0.041,False,True,100,85000,10700,USD,North America,False,90.7429484217981,2.2806428847428073,40.83432678980915,"Market Leader (High Vis, High Rating)"
RES004184,Sao Paulo American Place 4184,Local,American,-65.831193,26.971703,Sao Paulo,Brazil,1974,True,True,True,True,3,2.6,4146,Operational,39.7,7.7,72.88,2.39,65.0,0.047,True,True,50,12000,8100,BRL,South America,True,68.75076278384759,1.5326967948883772,5.958399441266791,"Struggling Organic (Low Vis, Low Rating)"
RES004185,Los Angeles Thai Place 4185,Local,Thai,-83.697666,42.767125,Los Angeles,USA,1952,True,False,False,False,3,3.0,304,Operational,79.8,0.8,54.84,7.76,30.0,0.036,False,False,95,75000,2990,USD,North America,False,73.48017917854595,1.535880993223224,7.3480179178545955,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004186,Rio de Janeiro Thai Place 4186,Local,Thai,34.485938,-27.027458,Rio de Janeiro,Brazil,1953,False,True,False,True,3,3.4,4318,Operational,82.6,1.8,70.45,,,,True,True,55,11000,5622,BRL,South America,True,90.43932587408207,1.728862506629478,10.2497902657293,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004187,Italian Chain 4187,Chain,Italian,4.1915,-147.831006,Manchester,United Kingdom,2003,True,True,False,True,4,5.0,3985,Operational,99.4,9.5,89.43,9.93,80.0,0.059,False,True,75,35000,4800,GBP,Europe,False,98.36831514008662,2.4521616104281168,12.296039392510828,"Market Leader (High Vis, High Rating)"
RES004188,Rio de Janeiro Pizza Place 4188,Local,Pizza,28.125259,30.085325,Rio de Janeiro,Brazil,2018,True,False,False,False,4,4.8,2124,Operational,22.1,9.7,77.6,2.82,84.0,0.007,False,True,55,11000,5622,BRL,South America,True,56.02577443687615,3.1861825196412643,6.723092932425137,"Hidden Gem (Low Vis, High Rating)"
RES004189,Tokyo Mediterranean Place 4189,Local,Mediterranean,-19.17956,174.949472,Tokyo,Japan,1997,True,False,True,True,3,3.2,2126,Operational,82.7,7.1,80.18,3.05,36.0,0.034,True,False,85,45000,6349,JPY,Asia,False,86.33129686505804,1.6267769650891721,9.208671665606191,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004190,Los Angeles Brazilian Place 4190,Local,Brazilian,24.643395,-60.66001,Los Angeles,USA,1954,True,True,False,False,3,4.3,2508,Operational,18.6,6.1,76.82,7.54,17.0,0.06,False,False,95,75000,2990,USD,North America,False,55.250911205044346,2.9525544417987626,7.919297272723023,"Hidden Gem (Low Vis, High Rating)"
RES004191,Los Angeles French Place 4191,Local,French,23.844371,-131.334035,Los Angeles,USA,1987,False,False,True,True,3,4.9,1773,Operational,67.9,8.2,66.09,,,,True,False,95,75000,2990,USD,North America,False,77.865972952692,2.5904853113663355,12.718108915606361,"Market Leader (High Vis, High Rating)"
RES004192,London American Place 4192,Local,American,-24.106014,48.130867,London,United Kingdom,2008,False,True,False,True,3,4.1,2020,Operational,94.9,8.0,60.5,,,,True,False,90,50000,5700,GBP,Europe,True,92.1312044731267,2.028924056113296,12.591264611327315,"Market Leader (High Vis, High Rating)"
RES004193,Sao Paulo Pizza Place 4193,Local,Pizza,87.23149,-26.617798,Sao Paulo,Brazil,2006,True,False,True,False,4,4.5,1230,Operational,46.9,5.2,87.52,1.9,34.0,0.075,False,True,50,12000,8100,BRL,South America,True,65.22089153323115,2.563938550348586,7.337350297488504,"Hidden Gem (Low Vis, High Rating)"
RES004194,London Pizza Place 4194,Local,Pizza,59.161982,-176.976204,London,United Kingdom,1989,True,True,True,True,3,3.5,2456,Operational,48.3,1.4,68.82,6.43,52.0,0.096,True,False,90,50000,5700,GBP,Europe,False,69.97796763872219,1.9822519864027905,8.16409622451759,"Market Leader (High Vis, High Rating)"
RES004195,Los Angeles Indian Place 4195,Local,Indian,77.477089,66.833896,Los Angeles,USA,2004,False,True,False,True,4,3.5,3809,Operational,64.7,8.5,98.27,,,,True,True,95,75000,2990,USD,North America,False,80.75321623163461,1.8683400997182318,7.065906420268028,"Market Leader (High Vis, High Rating)"
RES004196,Mumbai Pizza Place 4196,Local,Pizza,38.761849,86.197944,Mumbai,India,1955,False,True,True,False,1,3.0,1317,Operational,9.5,6.3,25.61,,,,False,False,40,15000,20633,INR,Asia,False,46.921768817534215,2.3255190004797144,14.076530645260267,"Struggling Organic (Low Vis, Low Rating)"
RES004197,London French Place 4197,Local,French,37.308886,-38.469237,London,United Kingdom,1966,True,False,False,True,1,3.9,3089,Operational,89.8,7.3,28.45,9.93,86.0,0.011,True,True,90,50000,5700,GBP,Europe,False,92.07362582754351,1.9508480909348394,35.90871407274197,"Market Leader (High Vis, High Rating)"
RES004198,Manchester French Place 4198,Local,French,51.149291,-113.165381,Manchester,United Kingdom,1965,True,True,False,True,4,4.0,4998,Closed Temporarily,51.3,8.1,87.61,4.42,30.0,0.051,False,False,75,35000,4800,GBP,Europe,False,75.64765186367893,2.2378117206075263,7.564765186367893,"Market Leader (High Vis, High Rating)"
RES004199,Delhi Brazilian Place 4199,Local,Brazilian,-40.065844,73.33625,Delhi,India,1961,False,False,True,False,1,2.1,2014,Operational,15.1,5.3,20.61,,,,True,False,38,14000,11312,INR,Asia,False,52.21375052352615,1.5003496656191595,10.964887609940492,"Struggling Organic (Low Vis, Low Rating)"
RES004200,Rio de Janeiro Mexican Place 4200,Local,Mexican,50.209237,-45.447,Rio de Janeiro,Brazil,2022,False,True,True,False,3,3.0,2073,Operational,76.7,7.9,85.97,,,,False,False,55,11000,5622,BRL,South America,True,83.18316805438249,1.5479723620405788,8.318316805438249,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004201,Mexican Chain 4201,Chain,Mexican,-75.275585,71.841634,Delhi,India,1961,False,True,True,True,3,4.4,2449,Operational,99.1,7.0,71.02,,,,False,True,38,14000,11312,INR,Asia,False,95.36121915168522,2.159165060062046,13.986312142247167,"Market Leader (High Vis, High Rating)"
RES004202,Delhi Thai Place 4202,Local,Thai,7.382998,149.525974,Delhi,India,1975,True,False,False,False,1,3.4,1515,Operational,9.9,1.6,16.42,4.17,44.0,0.041,True,False,38,14000,11312,INR,Asia,False,47.94338083146306,2.6176940731420446,16.30074948269744,"Struggling Organic (Low Vis, Low Rating)"
RES004203,Thai Chain 4203,Chain,Thai,-33.849235,81.451999,Sao Paulo,Brazil,1979,False,False,True,True,2,4.1,2628,Operational,30.9,8.0,36.77,,,,False,True,50,12000,8100,BRL,South America,True,61.67516928743645,2.543860959030893,12.64340970392447,"Hidden Gem (Low Vis, High Rating)"
RES004204,Osaka American Place 4204,Local,American,31.274656,159.894268,Osaka,Japan,1997,True,True,False,True,4,2.6,1007,Operational,38.4,6.9,83.05,6.14,33.0,0.014,False,False,80,40000,12067,JPY,Asia,True,59.797652999264045,1.5431683281974287,3.8868474449521626,"Struggling Organic (Low Vis, Low Rating)"
RES004205,Rio de Janeiro Pizza Place 4205,Local,Pizza,55.562557,-113.050784,Rio de Janeiro,Brazil,1997,True,False,False,False,4,2.1,781,Operational,93.4,8.1,86.58,9.31,87.0,0.027,False,False,55,11000,5622,BRL,South America,False,85.80735718353318,1.0424316653007568,4.504886252135493,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004206,Thai Chain 4206,Chain,Thai,69.86635,-170.167174,London,United Kingdom,1972,False,True,True,False,2,2.1,3721,Operational,10.0,8.1,31.18,,,,False,True,90,50000,5700,GBP,Europe,True,53.26603792808415,1.6141057523645057,5.5929339824488356,"Struggling Organic (Low Vis, Low Rating)"
RES004207,Japanese Chain 4207,Chain,Japanese,-14.70856,178.25155,Mumbai,India,1978,True,False,False,False,3,2.7,2438,Operational,17.0,8.9,89.93,2.96,45.0,0.065,False,True,40,15000,20633,INR,Asia,True,54.284803174212485,1.8863129468604463,4.885632285679124,"Struggling Organic (Low Vis, Low Rating)"
RES004208,Mumbai Mediterranean Place 4208,Local,Mediterranean,11.193076,138.367874,Mumbai,India,1982,False,True,False,False,4,2.3,1589,Operational,91.9,2.5,97.36,,,,False,True,40,15000,20633,INR,Asia,True,89.22315380925563,1.1453189759721756,5.130331344032198,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004209,Mumbai Mediterranean Place 4209,Local,Mediterranean,-83.910279,-15.572938,Mumbai,India,2005,True,False,False,True,2,4.5,204,Operational,70.1,2.6,35.41,9.95,71.0,0.03,True,False,40,15000,20633,INR,Asia,False,66.297882256982,2.3639016259590258,14.917023507820952,"Hidden Gem (Low Vis, High Rating)"
RES004210,Los Angeles Pizza Place 4210,Local,Pizza,-41.880284,32.616856,Los Angeles,USA,1973,True,False,False,True,4,4.5,3659,Operational,36.9,4.7,79.15,7.38,79.0,0.004,True,False,95,75000,2990,USD,North America,False,66.61742788115599,2.6927196786473875,7.494460636630049,"Hidden Gem (Low Vis, High Rating)"
RES004211,Indian Chain 4211,Chain,Indian,65.125951,96.27805,Los Angeles,USA,1987,True,False,False,False,3,4.5,2257,Operational,65.8,8.6,72.2,5.63,33.0,0.036,True,False,95,75000,2990,USD,North America,False,78.23214910532988,2.3940382629649135,11.734822365799483,"Market Leader (High Vis, High Rating)"
RES004212,Tokyo Mexican Place 4212,Local,Mexican,-56.579173,30.785596,Tokyo,Japan,2017,False,False,True,False,2,2.6,3248,Operational,73.8,1.0,41.63,,,,False,True,85,45000,6349,JPY,Asia,False,84.36817701690084,1.3518825353486374,10.96786301219711,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004213,Chinese Chain 4213,Chain,Chinese,52.419324,34.816604,Sao Paulo,Brazil,1989,True,True,True,False,2,4.4,4629,Operational,83.6,8.6,39.43,3.58,79.0,0.026,False,False,50,12000,8100,BRL,South America,False,91.34750812374565,2.232056971030524,20.096451787224048,"Market Leader (High Vis, High Rating)"
RES004214,Italian Chain 4214,Chain,Italian,-62.608688,71.117301,London,United Kingdom,1956,True,False,False,False,4,4.3,2791,Operational,5.7,0.9,88.95,1.16,35.0,0.07,False,True,90,50000,5700,GBP,Europe,True,49.428297515414926,3.59561940781345,5.313541982907104,"Hidden Gem (Low Vis, High Rating)"
RES004215,Thai Chain 4215,Chain,Thai,43.926914,148.237581,Mumbai,India,1954,False,True,False,False,2,2.0,2765,Operational,1.0,7.8,35.95,,,,False,False,40,15000,20633,INR,Asia,True,47.02337489138393,1.9205051355782548,4.702337489138393,"Struggling Organic (Low Vis, Low Rating)"
RES004216,Burger Chain 4216,Chain,Burger,-38.173019,94.000476,Tokyo,Japan,1951,True,True,False,True,2,2.3,1911,Closed Temporarily,54.5,3.2,59.37,2.17,33.0,0.091,False,True,85,45000,6349,JPY,Asia,False,71.60573738081071,1.2710274114737266,8.234659798793231,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004217,French Chain 4217,Chain,French,47.074179,-102.508561,Sao Paulo,Brazil,1964,True,True,False,False,1,3.8,4385,Operational,81.7,9.4,24.43,2.47,82.0,0.063,False,True,50,12000,8100,BRL,South America,False,90.0796924669311,1.9364346613694652,34.23028313743382,"Market Leader (High Vis, High Rating)"
RES004218,New York French Place 4218,Local,French,-47.871398,-127.630409,New York,USA,2010,True,False,True,False,2,3.2,2407,Operational,82.6,4.7,47.83,4.75,91.0,0.018,True,True,100,85000,10700,USD,North America,False,87.00971217201399,1.6271647121218618,13.921553947522238,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004219,Indian Chain 4219,Chain,Indian,-48.441733,27.574154,Sao Paulo,Brazil,1954,True,False,False,True,2,2.9,4376,Operational,34.4,9.0,48.47,1.9,24.0,0.015,False,False,50,12000,8100,BRL,South America,False,66.41763424826256,1.7603678395426334,9.630556965998071,"Struggling Organic (Low Vis, Low Rating)"
RES004220,American Chain 4220,Chain,American,-59.325281,-9.451888,New York,USA,2011,True,False,False,False,4,4.5,2405,Operational,96.6,3.8,95.21,2.85,25.0,0.026,True,True,100,85000,10700,USD,North America,True,94.00483444782441,2.2192005973845,10.575543875380244,"Market Leader (High Vis, High Rating)"
