Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Average_menu_price,Popularity_score,Estimated_value_score,Total_Promo_Events,Avg_Discount_Nominal,Max_Discount_Nominal,Avg_Price_Markdown_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Minimum_order_USD,Average_menu_price_USD,Avg_Discount_USD,Promo_Attractiveness_Score,Min_Order_Friction_Ratio,Normalized_Review_Score,Composite_Volume_Index,Promo_Strategy_Segment
RES004358,Sao Paulo Mexican Place 4358,Local,Mexican,-77.563678,60.813885,Sao Paulo,Brazil,1951,True,True,False,False,3,2.3,2344,Closed Temporarily,2.73,4.61,1.85,52.0,56.0,2.08,19.18,0.069,False,72.63,84.6,6.4,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.4524,13.0734,0.0,44.800000000000004,0.2640781843989946,91.1081656641153,87.20326626564612,"Basket Maximizer (High Promo, High Barrier)"
RES004359,Rio de Janeiro Mexican Place 4359,Local,Mexican,57.336594,146.9241,Rio de Janeiro,Brazil,1990,True,False,True,False,4,4.5,3392,Operational,4.12,2.69,1.61,64.0,60.0,2.13,19.81,0.062,True,77.46,94.2,5.4,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.5658,13.942799999999998,0.0,37.800000000000004,0.2557448822514214,95.44551485616051,94.69820594246421,"Basket Maximizer (High Promo, High Barrier)"
RES004360,Delhi French Place 4360,Local,French,-29.089492,107.543711,Delhi,India,1968,True,False,False,False,1,4.5,1473,Operational,5.78,3.41,0.03,46.0,49.0,2.0,11.84,0.082,False,21.15,59.1,3.3,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.14208,0.25379999999999997,0.0,23.099999999999998,0.5598086689965762,85.65690142414657,69.72276056965863,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004361,Italian Chain 4361,Chain,Italian,-84.445928,-47.415965,Delhi,India,1967,False,True,True,False,4,2.7,1149,Operational,,,,,,,,,,95.11,74.6,4.0,6.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,1.1413200000000001,0.0,28.0,,82.74265470104226,77.8570618804169,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004362,Mexican Chain 4362,Chain,Mexican,25.754207,-134.87619,Rio de Janeiro,Brazil,1965,True,True,False,True,4,4.2,110,Operational,5.91,4.88,1.88,77.0,72.0,2.17,3.76,0.023,False,116.04,16.6,3.2,,,,,55,11000,BRL,South America,0.18,0.6768,20.8872,0.0,22.400000000000002,0.03240261823496599,55.29309386721405,32.07723754688562,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004363,American Chain 4363,Chain,American,15.21247,-21.192783,Delhi,India,2020,True,False,False,True,1,2.6,2187,Operational,8.51,3.84,1.03,25.0,28.0,1.9,17.75,0.065,False,21.35,98.4,7.0,2.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.213,0.25620000000000004,0.0,49.0,0.8313784879840437,90.29456558784968,95.15782623513988,"Basket Maximizer (High Promo, High Barrier)"
RES004364,Rio de Janeiro Burger Place 4364,Local,Burger,-4.166374,-85.296127,Rio de Janeiro,Brazil,1968,False,True,True,False,4,3.3,3033,Operational,,,,,,,,,,57.5,65.4,1.3,2.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,10.35,0.0,9.1,,94.13252386672232,76.89300954668893,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004365,Mumbai Brazilian Place 4365,Local,Brazilian,8.168276,-36.295784,Mumbai,India,1980,False,True,False,True,4,4.9,640,Operational,,,,,,,,,,88.35,62.7,7.9,5.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,1.0602,0.0,55.300000000000004,,75.88037004805778,67.97214801922311,"Growth Driver (High Promo, Low Barrier)"
RES004366,Mediterranean Chain 4366,Chain,Mediterranean,20.275189,76.893986,Tokyo,Japan,1999,True,False,False,False,1,2.7,1188,Operational,3.1,0.99,1.13,44.0,52.0,1.38,11.02,0.036,False,23.59,50.4,4.8,5.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.07163,0.153335,0.0,33.6,0.46714404966870143,83.13421435623579,63.49368574249432,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004367,Burger Chain 4367,Chain,Burger,41.675609,-150.995513,Los Angeles,USA,2004,False,True,True,False,1,5.0,2666,Operational,,,,,,,,,,22.56,55.7,7.1,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,22.56,0.0,49.699999999999996,,92.61882556570818,70.46753022628327,"Growth Driver (High Promo, Low Barrier)"
RES004368,Tokyo Mexican Place 4368,Local,Mexican,22.448697,94.206792,Tokyo,Japan,1997,False,True,False,False,1,4.3,3995,Closed Temporarily,,,,,,,,,,22.87,69.3,6.6,7.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.148655,0.0,46.199999999999996,,97.36604818944753,80.526419275779,"Growth Driver (High Promo, Low Barrier)"
RES004369,Rio de Janeiro Brazilian Place 4369,Local,Brazilian,-75.123359,-62.582145,Rio de Janeiro,Brazil,1977,True,True,False,False,2,3.7,4893,Operational,7.16,1.78,1.3,32.0,38.0,1.28,21.65,0.08,False,42.48,73.3,2.6,5.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.897,7.646399999999999,0.0,18.2,0.5096515341008142,99.74607339380714,83.87842935752286,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004370,Mediterranean Chain 4370,Chain,Mediterranean,78.874943,58.756532,Rio de Janeiro,Brazil,1952,True,True,False,True,1,3.0,1663,Operational,0.59,4.54,0.43,33.0,35.0,2.47,10.81,0.091,True,23.49,28.6,1.9,8.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.9458,4.228199999999999,0.0,13.299999999999999,0.4601957191722911,87.08039504703957,51.99215801881583,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004371,Delhi Pizza Place 4371,Local,Pizza,49.870178,-101.885025,Delhi,India,1953,True,False,True,False,4,4.9,1351,Operational,5.19,0.8,1.38,40.0,47.0,1.7,2.7,0.031,False,100.41,26.3,4.0,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.032400000000000005,1.20492,0.0,28.0,0.026889729700121424,84.64256740894248,49.63702696357699,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004372,Thai Chain 4372,Chain,Thai,76.456804,3.668253,Delhi,India,1960,True,True,True,True,4,3.5,4208,Operational,1.58,3.7,1.69,23.0,25.0,1.63,13.5,0.074,False,94.76,78.1,9.1,5.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.162,1.1371200000000001,0.0,63.699999999999996,0.14246504989354694,97.97575620640733,86.05030248256293,"Growth Driver (High Promo, Low Barrier)"
RES004373,Mumbai French Place 4373,Local,French,-50.389057,118.418915,Mumbai,India,1952,True,False,False,True,1,3.1,4823,Operational,8.98,3.7,0.46,73.0,68.0,1.34,20.24,0.005,True,18.24,38.0,9.1,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.24287999999999998,0.21888,0.0,63.699999999999996,1.1096440531613068,99.57693120081858,62.63077248032744,"Basket Maximizer (High Promo, High Barrier)"
RES004374,Los Angeles Italian Place 4374,Local,Italian,-53.010962,140.788603,Los Angeles,USA,1990,False,True,False,False,3,4.2,1885,Operational,,,,,,,,,,75.68,6.3,1.0,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,75.68,0.0,7.0,,88.55072569036933,39.20029027614773,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004375,Mexican Chain 4375,Chain,Mexican,81.011877,-53.326092,Manchester,United Kingdom,2022,False,True,True,True,2,4.0,79,Operational,,,,,,,,,,42.7,5.5,8.3,1.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,,54.656000000000006,0.0,58.10000000000001,,51.44797881795896,23.879191527183586,"Growth Driver (High Promo, Low Barrier)"
RES004376,Mumbai Chinese Place 4376,Local,Chinese,-86.895463,77.004673,Mumbai,India,1985,True,True,True,False,3,2.0,3049,Operational,3.73,2.37,1.81,52.0,49.0,1.25,18.36,0.038,False,55.07,70.4,9.5,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.22032,0.66084,0.0,66.5,0.33339335785763896,94.19427644274087,79.91771057709636,"Basket Maximizer (High Promo, High Barrier)"
RES004377,Mumbai Thai Place 4377,Local,Thai,57.612041,171.953604,Mumbai,India,1986,True,True,True,True,2,2.7,1550,Operational,6.83,2.93,1.52,25.0,24.0,1.07,12.22,0.025,False,42.88,45.2,6.1,5.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.14664000000000002,0.51456,0.0,42.699999999999996,0.2849807894496474,86.2547379851982,61.621895194079286,"Basket Maximizer (High Promo, High Barrier)"
RES004378,Osaka Italian Place 4378,Local,Italian,-66.540682,15.619478,Osaka,Japan,2017,True,True,False,False,3,3.6,3686,Operational,5.53,1.23,0.81,82.0,91.0,1.68,21.49,0.089,False,83.56,77.5,6.6,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.13968499999999998,0.54314,0.0,46.199999999999996,0.2571799956180807,96.42114944032836,85.06845977613135,"Basket Maximizer (High Promo, High Barrier)"
RES004379,London Italian Place 4379,Local,Italian,-32.357599,-50.017263,London,United Kingdom,1973,True,True,False,True,3,2.0,4831,Operational,3.1,2.8,0.24,29.0,36.0,1.61,24.51,0.069,True,71.37,31.3,0.6,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,31.3728,91.35360000000001,0.0,4.2,0.3434216019574313,99.59638552415765,58.61855420966307,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004380,London Pizza Place 4380,Local,Pizza,74.561738,5.949839,London,United Kingdom,2004,False,True,True,True,3,4.0,2089,Operational,,,,,,,,,,49.37,43.0,6.4,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,63.193599999999996,0.0,44.800000000000004,,89.75656273109789,61.70262509243916,"Growth Driver (High Promo, Low Barrier)"
RES004381,London Burger Place 4381,Local,Burger,38.052315,155.281498,London,United Kingdom,1975,True,False,False,False,1,4.7,2333,Operational,0.51,1.16,1.08,37.0,34.0,2.19,10.16,0.051,True,22.35,49.7,1.4,1.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,13.004800000000001,28.608000000000004,0.0,9.799999999999999,0.45458611386374037,91.05296252931514,66.24118501172606,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004382,Tokyo American Place 4382,Local,American,7.42126,66.215028,Tokyo,Japan,1979,False,True,False,False,4,2.4,4530,Operational,,,,,,,,,,75.93,95.6,8.6,5.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.493545,0.0,60.199999999999996,,98.84125078218828,96.8965003128753,"Growth Driver (High Promo, Low Barrier)"
RES004383,Manchester Italian Place 4383,Local,Italian,40.922938,18.852235,Manchester,United Kingdom,2003,False,False,True,True,2,2.2,3992,Operational,,,,,,,,,,46.28,83.5,5.9,5.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,,59.238400000000006,0.0,41.300000000000004,,97.35723055369787,89.04289222147915,"Growth Driver (High Promo, Low Barrier)"
RES004384,New York Mediterranean Place 4384,Local,Mediterranean,69.991031,-40.214286,New York,USA,1975,True,False,False,False,2,3.0,2391,Operational,6.13,4.37,1.28,70.0,79.0,1.69,17.32,0.099,False,41.49,41.4,1.7,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,17.32,41.49,0.0,11.9,0.4174499778874433,91.34115284447387,61.37646113778955,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004385,New York Indian Place 4385,Local,Indian,54.881005,21.130023,New York,USA,2015,False,True,False,True,4,2.8,4667,Operational,,,,,,,,,,102.2,22.0,4.8,7.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,102.2,0.0,33.6,,99.19098277341848,52.8763931093674,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004386,Tokyo Italian Place 4386,Local,Italian,85.86938,-130.481838,Tokyo,Japan,2022,False,True,True,True,3,3.9,3595,Operational,,,,,,,,,,75.44,20.7,9.3,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.49035999999999996,0.0,65.10000000000001,,96.12773803921453,50.87109521568582,"Growth Driver (High Promo, Low Barrier)"
RES004387,Rio de Janeiro Thai Place 4387,Local,Thai,-6.574577,-98.396414,Rio de Janeiro,Brazil,2018,True,False,False,True,2,4.3,2866,Closed Temporarily,7.99,0.43,0.47,48.0,45.0,1.36,9.61,0.09,False,39.36,22.9,2.8,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.7297999999999998,7.0847999999999995,0.0,19.599999999999998,0.24415646960302764,93.46781703816957,51.12712681526783,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004388,Delhi American Place 4388,Local,American,-34.291465,-132.9195,Delhi,India,1999,True,False,False,True,1,3.0,851,Operational,8.41,4.26,0.72,19.0,23.0,1.31,4.16,0.059,True,20.75,14.6,4.4,2.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.049920000000000006,0.249,0.0,30.800000000000004,0.20048112256577286,79.22126395986534,40.44850558394614,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004389,American Chain 4389,Chain,American,64.160371,33.060137,Los Angeles,USA,1988,True,True,True,False,4,3.5,1598,Operational,9.43,0.33,0.87,26.0,34.0,1.3,11.87,0.074,False,93.78,19.7,4.2,4.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,11.87,93.78,0.0,29.400000000000002,0.12657282867804617,86.61257692774801,46.46503077109921,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004390,New York Japanese Place 4390,Local,Japanese,59.589441,-106.041321,New York,USA,2005,True,False,False,False,3,2.1,698,Operational,6.03,3.14,1.78,78.0,77.0,2.24,13.04,0.012,False,66.8,44.5,6.4,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,13.04,66.8,0.0,44.800000000000004,0.19520957791602428,76.89736296560689,57.45894518624276,"Growth Driver (High Promo, Low Barrier)"
RES004391,Osaka American Place 4391,Local,American,84.831576,89.086746,Osaka,Japan,1980,True,True,False,True,3,2.9,3613,Operational,5.05,0.96,0.38,79.0,76.0,1.23,8.75,0.077,True,91.83,48.4,8.9,1.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.056874999999999995,0.596895,0.0,62.300000000000004,0.09528460569345414,96.18636014882217,67.51454405952887,"Growth Driver (High Promo, Low Barrier)"
RES004392,Osaka Indian Place 4392,Local,Indian,-55.527086,78.573632,Osaka,Japan,1991,True,True,True,True,1,2.4,2782,Operational,5.24,0.91,1.39,27.0,37.0,1.37,21.79,0.011,False,18.84,72.9,8.6,6.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.14163499999999998,0.12246,0.0,60.199999999999996,1.1565722964862282,93.11868786497061,80.98747514598824,"Basket Maximizer (High Promo, High Barrier)"
RES004393,Manchester Pizza Place 4393,Local,Pizza,24.966136,-165.33438,Manchester,United Kingdom,2004,True,True,False,False,2,2.3,4937,Operational,9.9,3.31,1.32,32.0,30.0,1.09,2.63,0.034,True,40.57,94.5,6.1,5.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,3.3664,51.9296,0.0,42.699999999999996,0.06482622502722485,99.85115749315975,96.6404629972639,"Growth Driver (High Promo, Low Barrier)"
RES004394,Thai Chain 4394,Chain,Thai,-3.187087,46.175344,New York,USA,1967,False,True,True,True,1,4.9,2408,Operational,,,,,,,,,,24.25,87.4,7.5,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,24.25,0.0,52.5,,91.42429903018846,89.0097196120754,"Growth Driver (High Promo, Low Barrier)"
RES004395,Chinese Chain 4395,Chain,Chinese,-33.373213,-69.778761,Los Angeles,USA,1999,True,True,False,True,2,4.3,1682,Operational,4.71,2.21,1.71,56.0,65.0,2.02,15.13,0.078,False,45.86,49.3,9.6,1.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,15.13,45.86,0.0,67.2,0.3299171319250517,87.2136937287037,64.46547749148148,"Basket Maximizer (High Promo, High Barrier)"
RES004396,Delhi Thai Place 4396,Local,Thai,-6.783261,-97.635235,Delhi,India,1951,True,False,True,False,2,2.5,3609,Operational,1.17,4.83,0.01,25.0,33.0,2.19,1.19,0.058,True,39.88,91.1,3.9,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.01428,0.47856000000000004,0.0,27.3,0.029839456203075466,96.17335828542383,93.12934331416953,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004397,Pizza Chain 4397,Chain,Pizza,-16.366471,-122.384315,Delhi,India,2022,False,True,False,True,2,4.9,2670,Operational,,,,,,,,,,36.02,97.1,7.6,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.43224000000000007,0.0,53.199999999999996,,92.63642119500207,95.31456847800082,"Growth Driver (High Promo, Low Barrier)"
RES004398,Mumbai Indian Place 4398,Local,Indian,-15.904761,-23.326571,Mumbai,India,2007,False,True,True,False,4,2.9,3689,Operational,,,,,,,,,,82.26,75.3,5.1,3.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.9871200000000001,0.0,35.699999999999996,,96.43069859209415,83.75227943683765,"Growth Driver (High Promo, Low Barrier)"
RES004399,London Indian Place 4399,Local,Indian,6.24743,52.589493,London,United Kingdom,2005,False,False,True,True,4,4.9,1916,Operational,,,,,,,,,,65.46,38.6,7.2,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,83.7888,0.0,50.4,,88.7421373056855,58.656854922274206,"Growth Driver (High Promo, Low Barrier)"
RES004400,Brazilian Chain 4400,Chain,Brazilian,-70.276146,1.905783,New York,USA,1967,True,True,True,True,3,2.8,174,Operational,9.38,2.09,1.76,63.0,64.0,2.46,5.37,0.032,False,70.65,47.3,2.9,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,5.37,70.65,0.0,20.3,0.07600849149315653,60.6381068711792,52.63524274847168,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004401,Osaka Italian Place 4401,Local,Italian,55.923362,-152.467716,Osaka,Japan,1991,True,False,False,True,1,5.0,2261,Operational,5.35,2.68,0.82,31.0,26.0,2.33,5.3,0.013,True,23.92,45.5,3.3,5.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.034449999999999995,0.15548,0.0,23.099999999999998,0.22157048128067092,90.68507818325041,63.574031273300164,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004402,Mediterranean Chain 4402,Chain,Mediterranean,-26.928085,-94.483553,Sao Paulo,Brazil,1985,False,False,True,True,1,2.2,3428,Operational,,,,,,,,,,20.42,93.7,8.9,3.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,3.6756,0.0,62.300000000000004,,95.56942821164708,94.44777128465884,"Growth Driver (High Promo, Low Barrier)"
RES004403,Sao Paulo Brazilian Place 4403,Local,Brazilian,-52.331676,110.636741,Sao Paulo,Brazil,1994,False,True,False,True,1,2.1,2674,Operational,,,,,,,,,,21.32,31.3,0.4,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,3.8376,0.0,2.8000000000000003,,92.6539904933781,55.841596197351244,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004404,Delhi Mexican Place 4404,Local,Mexican,-18.037381,69.779098,Delhi,India,1973,False,False,True,True,4,3.5,4981,Operational,,,,,,,,,,92.38,99.0,1.2,5.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,1.10856,0.0,8.4,,99.9553093825755,99.38212375303021,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004405,Burger Chain 4405,Chain,Burger,15.496367,88.221592,Los Angeles,USA,2000,True,True,True,False,1,4.0,688,Closed Temporarily,3.81,4.02,1.14,32.0,32.0,1.38,16.99,0.054,False,25.53,74.0,9.3,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,16.99,25.53,0.0,65.10000000000001,0.6654915524680158,76.72818595416511,75.09127438166604,"Basket Maximizer (High Promo, High Barrier)"
RES004406,Delhi Chinese Place 4406,Local,Chinese,21.806429,37.207299,Delhi,India,1961,False,True,False,True,3,3.4,2357,Operational,,,,,,,,,,68.45,6.5,9.3,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.8214,0.0,65.10000000000001,,91.17307284998397,40.369229139993585,"Growth Driver (High Promo, Low Barrier)"
RES004407,Manchester Brazilian Place 4407,Local,Brazilian,-78.706159,-117.913988,Manchester,United Kingdom,2009,True,False,True,False,2,2.4,2039,Operational,2.79,2.38,0.74,39.0,37.0,1.96,2.08,0.081,True,45.58,61.0,8.8,5.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,2.6624000000000003,58.3424,0.0,61.60000000000001,0.04563404923976304,89.47227083998443,72.38890833599378,"Growth Driver (High Promo, Low Barrier)"
RES004408,Osaka Pizza Place 4408,Local,Pizza,-79.389182,-106.283625,Osaka,Japan,1986,True,True,True,False,4,2.7,4187,Operational,1.29,0.29,1.22,49.0,57.0,2.15,5.94,0.079,False,67.71,6.2,6.5,2.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.03861,0.4401149999999999,0.0,45.5,0.08772687200647104,97.91703170373991,42.88681268149597,"Growth Driver (High Promo, Low Barrier)"
RES004409,Thai Chain 4409,Chain,Thai,-87.829065,-107.736661,New York,USA,2016,False,True,True,False,1,3.9,2146,Operational,,,,,,,,,,20.53,50.8,9.1,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,20.53,0.0,63.699999999999996,,90.0724745644299,66.50898982577195,"Growth Driver (High Promo, Low Barrier)"
RES004410,Rio de Janeiro Mexican Place 4410,Local,Mexican,-29.309276,-78.759093,Rio de Janeiro,Brazil,1977,True,True,True,False,2,4.2,3075,Operational,8.15,1.78,0.18,15.0,11.0,1.65,19.26,0.009,True,46.55,7.8,1.9,6.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.4668,8.379,0.0,13.299999999999999,0.41374860797844526,94.2939367596153,42.397574703846125,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004411,Delhi Indian Place 4411,Local,Indian,-43.316761,-150.519326,Delhi,India,1978,True,False,False,True,4,4.2,573,Operational,4.91,3.39,1.61,20.0,30.0,2.32,18.03,0.062,False,75.05,24.2,1.7,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.21636000000000002,0.9006,0.0,11.9,0.24023957335157303,74.58419810460961,44.35367924184385,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004412,Sao Paulo Chinese Place 4412,Local,Chinese,55.101282,-69.635453,Sao Paulo,Brazil,1956,False,False,True,True,1,2.2,1029,Operational,,,,,,,,,,22.13,48.4,2.1,3.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,3.9833999999999996,0.0,14.700000000000001,,81.44879473807362,61.61951789522945,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004413,Sao Paulo Japanese Place 4413,Local,Japanese,-38.675247,-22.527158,Sao Paulo,Brazil,1985,True,True,False,True,1,3.6,1136,Operational,5.46,0.35,0.54,36.0,34.0,1.92,10.1,0.052,True,19.83,46.3,7.9,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,1.8179999999999998,3.5693999999999995,0.0,55.300000000000004,0.5093291563486423,82.60917809173286,60.823671236693144,"Basket Maximizer (High Promo, High Barrier)"
RES004414,Mumbai Pizza Place 4414,Local,Pizza,-16.757006,4.43468,Mumbai,India,2022,True,False,False,False,3,2.5,2753,Operational,9.42,3.74,0.16,56.0,54.0,1.57,7.61,0.009,True,58.39,34.6,4.0,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.09132000000000001,0.70068,0.0,28.0,0.13033035004517035,92.99570326127237,57.958281304508944,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004415,Mexican Chain 4415,Chain,Mexican,-52.496271,114.212378,New York,USA,1987,True,False,True,False,2,4.9,2084,Operational,1.09,1.81,1.33,32.0,27.0,2.13,9.03,0.06,False,45.25,63.0,4.3,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,9.03,45.25,0.0,30.099999999999998,0.19955800663960205,89.72844132496165,73.69137652998467,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004416,Tokyo Italian Place 4416,Local,Italian,68.543605,166.71224,Tokyo,Japan,1971,True,False,True,False,3,3.8,434,Operational,0.96,2.78,1.86,15.0,21.0,1.73,4.73,0.051,True,69.05,58.6,3.0,7.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.030745,0.448825,0.0,21.0,0.06850093354663056,71.3287024423765,63.6914809769506,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004417,New York American Place 4417,Local,American,-69.56665,-73.129611,New York,USA,1966,True,True,False,False,3,4.1,384,Operational,2.78,2.98,1.03,78.0,88.0,1.08,22.42,0.063,False,68.38,1.0,6.0,5.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,22.42,68.38,0.0,42.0,0.327873642470406,69.89513357519505,28.558053430078022,"Basket Maximizer (High Promo, High Barrier)"
RES004418,Burger Chain 4418,Chain,Burger,-1.452321,0.442643,Tokyo,Japan,1962,True,False,True,False,4,4.6,541,Closed Temporarily,5.9,3.45,1.29,53.0,53.0,1.33,23.57,0.041,False,91.61,57.3,2.8,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.153205,0.595465,0.0,19.599999999999998,0.25728589037829197,73.91071275850149,63.94428510340059,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004419,London Indian Place 4419,Local,Indian,13.125904,-140.13395,London,United Kingdom,2022,False,True,False,False,4,4.6,341,Operational,,,,,,,,,,88.2,38.3,2.8,7.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,112.896,0.0,19.599999999999998,,68.50465417801759,50.381861671207034,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004420,New York American Place 4420,Local,American,86.672113,151.69867,New York,USA,1970,True,False,True,True,4,3.9,635,Operational,2.27,1.09,0.63,67.0,68.0,1.51,0.54,0.073,True,109.79,90.6,8.3,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,0.54,109.79,0.0,58.10000000000001,0.004918480691151464,75.78843002106896,84.67537200842759,"Growth Driver (High Promo, Low Barrier)"
RES004421,Osaka Thai Place 4421,Local,Thai,-42.965585,19.377911,Osaka,Japan,1968,False,False,True,True,2,3.4,741,Operational,,,,,,,,,,46.35,16.4,4.6,5.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.301275,0.0,32.199999999999996,,77.59826404804014,40.879305619216055,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004422,New York Indian Place 4422,Local,Indian,38.32036,-67.043508,New York,USA,1955,True,False,False,True,1,3.6,1949,Operational,6.32,0.72,0.76,75.0,76.0,2.42,2.5,0.073,True,29.71,24.2,6.0,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,2.5,29.71,0.0,42.0,0.08414674910310505,88.94252618252426,50.0970104730097,"Growth Driver (High Promo, Low Barrier)"
RES004423,Osaka Thai Place 4423,Local,Thai,77.298301,-130.574684,Osaka,Japan,2012,True,False,True,False,4,3.3,2517,Operational,3.3,1.56,1.49,73.0,73.0,1.12,16.68,0.045,True,110.12,99.3,3.8,3.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.10841999999999999,0.71578,0.0,26.599999999999998,0.15147091079534103,91.94386189524344,96.35754475809738,"Organic Frictions-Free (Low Promo, Low Barrier)"
